module,source_file,line,source_unit,trigger_hint,kind,target_expression,normalized_target,target_screen,notes
earn,flutter_app/lib/features/earn/presentation/widgets/savings_goal_detail_sheet.dart,27,savings_goal_detail_sheet.dart,Đóng,Navigator.of(context).pop,,,,back_or_close_modal
earn,flutter_app/lib/features/earn/presentation/widgets/savings_guide_tutorials.dart,403,savings_guide_tutorials.dart,Khám phá sản phẩm | Sẵn sàng bắt đầu?,context.go,snapshot.savingsRoute,,,dynamic_route_expression
earn,flutter_app/lib/features/earn/presentation/widgets/savings_history_page_common.dart,22,savings_history_page_common.dart,,context.go,receiptRoute,,,dynamic_route_expression
earn,flutter_app/lib/features/earn/presentation/widgets/savings_home_hero.dart,49,savings_home_hero.dart,Mở danh mục tiết kiệm | APY ước tính,context.go,snapshot.portfolioRoute,,,dynamic_route_expression
earn,flutter_app/lib/features/earn/presentation/widgets/savings_home_hero.dart,63,savings_home_hero.dart,Mở danh mục tiết kiệm | Danh mục | Gửi,context.go,snapshot.portfolioRoute,,,dynamic_route_expression
earn,flutter_app/lib/features/earn/presentation/widgets/savings_home_hero.dart,176,savings_home_hero.dart,,context.go,insight.route!,,,dynamic_route_expression
earn,flutter_app/lib/features/earn/presentation/widgets/savings_home_hero.dart,248,savings_home_hero.dart,,context.go,guideRoute,,,dynamic_route_expression
earn,flutter_app/lib/features/earn/presentation/widgets/savings_home_products.dart,214,savings_home_products.dart,Chi tiết,context.go,detailRoute,,,dynamic_route_expression
earn,flutter_app/lib/features/earn/presentation/widgets/savings_portfolio_hero.dart,133,savings_portfolio_hero.dart,Cố định | Gửi thêm | Rút,context.go,snapshot.savingsRoute,,,dynamic_route_expression
earn,flutter_app/lib/features/earn/presentation/widgets/savings_portfolio_hero.dart,141,savings_portfolio_hero.dart,Gửi thêm | Rút | Lịch sử,context.go,snapshot.savingsRoute,,,dynamic_route_expression
earn,flutter_app/lib/features/earn/presentation/widgets/savings_portfolio_hero.dart,150,savings_portfolio_hero.dart,Rút | Lịch sử,context.go,snapshot.historyRoute,,,dynamic_route_expression
earn,flutter_app/lib/features/earn/presentation/widgets/savings_recommendations_compare_sheet.dart,25,savings_recommendations_compare_sheet.dart,Đóng,Navigator.of(context).pop,,,,back_or_close_modal
earn,flutter_app/lib/features/earn/presentation/widgets/savings_recommendations_hero.dart,127,savings_recommendations_hero.dart,Tài sản yêu thích,context.go,snapshot.riskAssessmentRoute,,,dynamic_route_expression
earn,flutter_app/lib/features/earn/presentation/widgets/savings_recommendations_insights.dart,63,savings_recommendations_insights.dart,Đánh giá rủi ro,context.go,snapshot.riskAssessmentRoute,,,dynamic_route_expression
earn,flutter_app/lib/features/earn/presentation/widgets/savings_recommendations_insights.dart,77,savings_recommendations_insights.dart,Đánh giá rủi ro | Tất cả sản phẩm,context.go,snapshot.savingsRoute,,,dynamic_route_expression
earn,flutter_app/lib/features/earn/presentation/widgets/savings_recommendations_strategy_detail_sheet.dart,116,savings_recommendations_strategy_detail_sheet.dart,Lưu ý / Nhược điểm | Phù hợp với | Đăng ký sản phẩm theo chiến lược,context.go,savingsRoute,,,dynamic_route_expression
earn,flutter_app/lib/features/earn/presentation/widgets/savings_recommendations_strategy_detail_sheet.dart,27,savings_recommendations_strategy_detail_sheet.dart,Đóng,Navigator.of(context).pop,,,,back_or_close_modal
earn,flutter_app/lib/features/earn/presentation/widgets/savings_recommendations_strategy_detail_sheet.dart,115,savings_recommendations_strategy_detail_sheet.dart,Lưu ý / Nhược điểm | Phù hợp với | Đăng ký sản phẩm theo chiến lược,Navigator.of(context).pop,,,,back_or_close_modal
earn,flutter_app/lib/features/earn/presentation/widgets/savings_risk_assessment_result.dart,142,savings_risk_assessment_result.dart,Lưu ý rủi ro | Xem gợi ý cá nhân hóa,context.go,snapshot.recommendationsRoute,,,dynamic_route_expression
earn,flutter_app/lib/features/earn/presentation/widgets/savings_risk_assessment_result.dart,156,savings_risk_assessment_result.dart,Xem gợi ý cá nhân hóa | Sản phẩm,context.go,snapshot.savingsRoute,,,dynamic_route_expression
earn,flutter_app/lib/features/earn/presentation/widgets/savings_smart_suggestions_suggestions.dart,175,savings_smart_suggestions_suggestions.dart,,context.go,suggestion.actionRoute!,,,dynamic_route_expression
earn,flutter_app/lib/features/earn/presentation/widgets/staking_advanced_orders_sheet_fields.dart,64,staking_advanced_orders_sheet_fields.dart,Close | Order Type | Create Order,Navigator.of(context).pop,,,,back_or_close_modal
earn,flutter_app/lib/features/earn/presentation/widgets/staking_advanced_orders_sheet_fields.dart,156,staking_advanced_orders_sheet_fields.dart,Create ${_orderTypeLabel(_selected)},Navigator.of(context).pop,,,,back_or_close_modal
earn,flutter_app/lib/features/earn/presentation/widgets/staking_dashboard_actions.dart,33,staking_dashboard_actions.dart,Stake thêm,context.go,snapshot.stakingRoute,,,dynamic_route_expression
earn,flutter_app/lib/features/earn/presentation/widgets/staking_dashboard_actions.dart,43,staking_dashboard_actions.dart,Stake thêm | Phân tích,context.go,snapshot.analyticsRoute,,,dynamic_route_expression
earn,flutter_app/lib/features/earn/presentation/widgets/staking_dashboard_actions.dart,132,staking_dashboard_actions.dart,Xem,context.go,snapshot.calendarRoute,,,dynamic_route_expression
earn,flutter_app/lib/features/earn/presentation/widgets/staking_dashboard_actions.dart,162,staking_dashboard_actions.dart,,context.go,route,,,dynamic_route_expression
earn,flutter_app/lib/features/earn/presentation/widgets/staking_guide_page_sections.dart,311,staking_guide_page_sections.dart,,context.go,snapshot.stakingRoute,,,dynamic_route_expression
earn,flutter_app/lib/features/earn/presentation/widgets/staking_institutional_sheet_painter.dart,60,staking_institutional_sheet_painter.dart,Close | Operation Type,Navigator.of(context).pop,,,,back_or_close_modal
earn,flutter_app/lib/features/earn/presentation/widgets/staking_institutional_sheet_painter.dart,114,staking_institutional_sheet_painter.dart,Submit for Approval,Navigator.of(context).pop,,,,back_or_close_modal
earn,flutter_app/lib/features/earn/presentation/widgets/staking_insurance_sheets.dart,111,staking_insurance_sheets.dart,Chọn plan này,Navigator.of(context).pop,,,,back_or_close_modal
earn,flutter_app/lib/features/earn/presentation/widgets/staking_insurance_sheets.dart,167,staking_insurance_sheets.dart,Số lượng bị mất (USD) | Mô tả chi tiết | Submit Claim,Navigator.of(context).pop,,,,back_or_close_modal
earn,flutter_app/lib/features/earn/presentation/widgets/staking_insurance_sheets.dart,212,staking_insurance_sheets.dart,Close,Navigator.of(context).pop,,,,back_or_close_modal
earn,flutter_app/lib/features/earn/presentation/widgets/staking_liquid_staking_detail_sheet.dart,51,staking_liquid_staking_detail_sheet.dart,Close,Navigator.of(context).pop,,,,back_or_close_modal
earn,flutter_app/lib/features/earn/presentation/widgets/staking_multi_chain_page_common.dart,81,staking_multi_chain_page_common.dart,Manage Position,context.go,dashboardRoute,,,dynamic_route_expression
earn,flutter_app/lib/features/earn/presentation/widgets/staking_proof_of_reserves_verify_sheet.dart,150,staking_proof_of_reserves_verify_sheet.dart,Close,Navigator.of(context).pop,,,,back_or_close_modal
earn,flutter_app/lib/features/earn/presentation/widgets/staking_proof_of_reserves_verify_sheet.dart,268,staking_proof_of_reserves_verify_sheet.dart,Close,Navigator.of(context).pop,,,,back_or_close_modal
earn,flutter_app/lib/features/earn/presentation/widgets/staking_recommendations_overview.dart,129,staking_recommendations_overview.dart,Portfolio Size | Cập nhật Profile,context.go,snapshot.riskAssessmentRoute,,,dynamic_route_expression
earn,flutter_app/lib/features/earn/presentation/widgets/staking_recommendations_sheet.dart,109,staking_recommendations_sheet.dart,Nhược điểm | Phù hợp với | Áp dụng chiến lược này,context.go,stakingRoute,,,dynamic_route_expression
earn,flutter_app/lib/features/earn/presentation/widgets/staking_recommendations_sheet.dart,38,staking_recommendations_sheet.dart,Dong,Navigator.of(context).pop,,,,back_or_close_modal
earn,flutter_app/lib/features/earn/presentation/widgets/staking_recommendations_sheet.dart,108,staking_recommendations_sheet.dart,Nhược điểm | Phù hợp với | Áp dụng chiến lược này,Navigator.of(context).pop,,,,back_or_close_modal
earn,flutter_app/lib/features/earn/presentation/widgets/staking_regulatory_framework_sheet_common.dart,24,staking_regulatory_framework_sheet_common.dart,Close,Navigator.of(context).pop,,,,back_or_close_modal
earn,flutter_app/lib/features/earn/presentation/widgets/staking_regulatory_framework_sheet_common.dart,97,staking_regulatory_framework_sheet_common.dart,Verify on ${license.website},Navigator.of(context).pop,,,,back_or_close_modal
earn,flutter_app/lib/features/earn/presentation/widgets/staking_risk_assessment_page_common.dart,111,staking_risk_assessment_page_common.dart,Lưu ý | Khám phá sản phẩm | Làm lại,context.go,snapshot.stakingRoute,,,dynamic_route_expression
earn,flutter_app/lib/features/earn/presentation/widgets/staking_risk_dashboard_page_sections.dart,122,staking_risk_dashboard_page_sections.dart,,context.go,metric.actionRoute!,,,dynamic_route_expression
earn,flutter_app/lib/features/earn/presentation/widgets/staking_risk_dashboard_page_sections.dart,358,staking_risk_dashboard_page_sections.dart,,context.go,action.route,,,dynamic_route_expression
earn,flutter_app/lib/features/earn/presentation/widgets/staking_risk_score_inputs.dart,186,staking_risk_score_inputs.dart,,Navigator.of(context).pop,,,,back_or_close_modal
earn,flutter_app/lib/features/earn/presentation/widgets/staking_suitability_assessment_page_common.dart,116,staking_suitability_assessment_page_common.dart,Explore Recommended Products | Retake Assessment,context.go,snapshot.stakingRoute,,,dynamic_route_expression
earn,flutter_app/lib/features/earn/presentation/widgets/staking_tax_guide_overview.dart,92,staking_tax_guide_overview.dart,Lịch sử Staking | Xem tất cả giao dịch staking | Báo cáo Thuế | Xuất CSV/PDF cho khai thuế,context.go,snapshot.historyRoute,,,dynamic_route_expression
earn,flutter_app/lib/features/earn/presentation/widgets/staking_tax_guide_overview.dart,100,staking_tax_guide_overview.dart,Lịch sử Staking | Xem tất cả giao dịch staking | Báo cáo Thuế | Xuất CSV/PDF cho khai thuế,context.go,snapshot.taxReportsRoute,,,dynamic_route_expression
earn,flutter_app/lib/features/earn/presentation/widgets/staking_transaction_reporting_sheet_widgets.dart,161,staking_transaction_reporting_sheet_widgets.dart,,Navigator.of(context).pop,,,,back_or_close_modal
earn,flutter_app/lib/features/earn/presentation/widgets/staking_transaction_reporting_sheet_widgets.dart,238,staking_transaction_reporting_sheet_widgets.dart,Close,Navigator.of(context).pop,,,,back_or_close_modal
enterprise_states,flutter_app/lib/features/enterprise_states/presentation/pages/enterprise_states_page.dart,72,enterprise_states_page.dart,SC-320 EnterpriseStatesPage,context.go,snapshot.backRoute,,,dynamic_route_expression
enterprise_states,flutter_app/lib/features/enterprise_states/presentation/pages/enterprise_states_page.dart,112,enterprise_states_page.dart,,context.go,snapshot.marketRoute,,,dynamic_route_expression
enterprise_states,flutter_app/lib/features/enterprise_states/presentation/pages/enterprise_states_page.dart,113,enterprise_states_page.dart,,context.go,snapshot.kycRoute,,,dynamic_route_expression
enterprise_states,flutter_app/lib/features/enterprise_states/presentation/widgets/enterprise_states_references.dart,39,enterprise_states_references.dart,Mở Markets | Preview only | MarketListPage | Loading · Empty · Error · Offline,context.go,snapshot.marketRoute,,,dynamic_route_expression
enterprise_states,flutter_app/lib/features/enterprise_states/presentation/widgets/enterprise_states_references.dart,74,enterprise_states_references.dart,Đăng nhập lại | Đi tới KYC | Session Expired Modal | Phiên đăng nhập đã hết hạn,context.go,snapshot.loginRoute,,,dynamic_route_expression
enterprise_states,flutter_app/lib/features/enterprise_states/presentation/widgets/enterprise_states_references.dart,82,enterprise_states_references.dart,Đăng nhập lại | Đi tới KYC | Thiết lập 2FA | Session Expired Modal,context.go,snapshot.kycRoute,,,dynamic_route_expression
enterprise_states,flutter_app/lib/features/enterprise_states/presentation/widgets/enterprise_states_references.dart,90,enterprise_states_references.dart,Đi tới KYC | Thiết lập 2FA | KYC Gate Panel | Cần KYC để tiếp tục,context.go,snapshot.securityRoute,,,dynamic_route_expression
home,flutter_app/lib/features/home/presentation/pages/home_page_part_01.dart,18,home_page.dart,,context.push,path,,,dynamic_route_expression
launchpad,flutter_app/lib/features/launchpad/presentation/pages/launchpad_abi_diff_page.dart,93,launchpad_abi_diff_page.dart,So sánh ABI contract · Xem trước thay đổi | SC-308 LaunchpadABIDiffPage | SC-308 LaunchpadABIDiffPage scroll surface,context.go,snapshot.backRoute,,,dynamic_route_expression
launchpad,flutter_app/lib/features/launchpad/presentation/pages/launchpad_address_book_page.dart,112,launchpad_address_book_page.dart,Sổ địa chỉ tin cậy · Xác minh trước khi gửi | SC-309 LaunchpadAddressBookPage | SC-309 LaunchpadAddressBookPage scroll surface,context.go,snapshot.backRoute,,,dynamic_route_expression
launchpad,flutter_app/lib/features/launchpad/presentation/pages/launchpad_batch_claim_page.dart,97,launchpad_batch_claim_page.dart,SC-304 LaunchpadBatchClaimPage | SC-304 LaunchpadBatchClaimPage scroll surface,context.go,snapshot.backRoute,,,dynamic_route_expression
launchpad,flutter_app/lib/features/launchpad/presentation/pages/launchpad_batch_claim_page.dart,128,launchpad_batch_claim_page.dart,,context.go,snapshot.claimReceiptRoute,,,dynamic_route_expression
launchpad,flutter_app/lib/features/launchpad/presentation/pages/launchpad_batch_claim_page.dart,145,launchpad_batch_claim_page.dart,,context.go,snapshot.backRoute,,,dynamic_route_expression
launchpad,flutter_app/lib/features/launchpad/presentation/pages/launchpad_bridge_compare_page.dart,99,launchpad_bridge_compare_page.dart,So sánh route bridge · Xác nhận trước khi chuyển | SC-305 LaunchpadBridgeComparePage | SC-305 LaunchpadBridgeComparePage scroll surface,context.go,snapshot.backRoute,,,dynamic_route_expression
launchpad,flutter_app/lib/features/launchpad/presentation/pages/launchpad_bridge_compare_page.dart,168,launchpad_bridge_compare_page.dart,,context.go,snapshot.bridgeOrderRoute,,,dynamic_route_expression
launchpad,flutter_app/lib/features/launchpad/presentation/pages/launchpad_bridge_order_page.dart,81,launchpad_bridge_order_page.dart,${snapshot.order.sourceChain} → ${snapshot.order.targetChain} | SC-303 LaunchpadBridgeOrderPage | SC-303 LaunchpadBridgeOrderPage scroll surface,context.go,snapshot.backRoute,,,dynamic_route_expression
launchpad,flutter_app/lib/features/launchpad/presentation/pages/launchpad_contract_page.dart,61,launchpad_contract_page.dart,SC-300 LaunchpadContractPage | SC-300 LaunchpadContractPage scroll surface,context.go,snapshot.backRoute,,,dynamic_route_expression
launchpad,flutter_app/lib/features/launchpad/presentation/pages/launchpad_contract_page.dart,152,launchpad_contract_page.dart,ABI Diff,context.go,snapshot.abiDiffRoute,,,dynamic_route_expression
launchpad,flutter_app/lib/features/launchpad/presentation/pages/launchpad_dca_builder_page.dart,111,launchpad_dca_builder_page.dart,Chiến lược DCA · Không cam kết lợi nhuận | SC-316 LaunchpadDcaBuilderPage | SC-316 LaunchpadDcaBuilderPage scroll surface,context.go,snapshot.backRoute,,,dynamic_route_expression
launchpad,flutter_app/lib/features/launchpad/presentation/pages/launchpad_detail_page.dart,62,launchpad_detail_page.dart,SC-318 LaunchpadDetailPage | SC-318 LaunchpadDetailPage scroll surface,context.go,snapshot.backRoute,,,dynamic_route_expression
launchpad,flutter_app/lib/features/launchpad/presentation/pages/launchpad_detail_page.dart,282,launchpad_detail_page.dart,Mở staking Launchpad,context.go,snapshot.stakingRoute,,,dynamic_route_expression
launchpad,flutter_app/lib/features/launchpad/presentation/pages/launchpad_event_log_page.dart,111,launchpad_event_log_page.dart,Nhật ký sự kiện on-chain · Tham khảo rủi ro | SC-307 LaunchpadEventLogPage | SC-307 LaunchpadEventLogPage scroll surface,context.go,snapshot.backRoute,,,dynamic_route_expression
launchpad,flutter_app/lib/features/launchpad/presentation/pages/launchpad_gas_tracker_page.dart,118,launchpad_gas_tracker_page.dart,Theo dõi phí gas · Lập kế hoạch giao dịch | SC-311 LaunchpadGasTrackerPage | SC-311 LaunchpadGasTrackerPage scroll surface,context.go,snapshot.backRoute,,,dynamic_route_expression
launchpad,flutter_app/lib/features/launchpad/presentation/pages/launchpad_ido_bridge_page.dart,61,launchpad_ido_bridge_page.dart,SC-299 LaunchpadIdoBridgePage | SC-299 LaunchpadIdoBridgePage scroll surface,context.go,snapshot.backRoute,,,dynamic_route_expression
launchpad,flutter_app/lib/features/launchpad/presentation/pages/launchpad_ido_bridge_page.dart,144,launchpad_ido_bridge_page.dart,So sánh routes | Theo dõi đơn bridge,context.go,snapshot.bridgeCompareRoute,,,dynamic_route_expression
launchpad,flutter_app/lib/features/launchpad/presentation/pages/launchpad_ido_bridge_page.dart,151,launchpad_ido_bridge_page.dart,So sánh routes | Theo dõi đơn bridge,context.go,snapshot.bridgeOrderRoute,,,dynamic_route_expression
launchpad,flutter_app/lib/features/launchpad/presentation/pages/launchpad_limit_orders_page.dart,126,launchpad_limit_orders_page.dart,Lệnh giới hạn · Xem trước trước khi đặt | SC-315 LaunchpadLimitOrdersPage | SC-315 LaunchpadLimitOrdersPage scroll surface,context.go,snapshot.backRoute,,,dynamic_route_expression
launchpad,flutter_app/lib/features/launchpad/presentation/pages/launchpad_multisig_page.dart,112,launchpad_multisig_page.dart,Hàng đợi multisig · Xác nhận đa chữ ký | SC-313 LaunchpadMultisigPage | SC-313 LaunchpadMultisigPage scroll surface,context.go,snapshot.backRoute,,,dynamic_route_expression
launchpad,flutter_app/lib/features/launchpad/presentation/pages/launchpad_notif_sound_page.dart,96,launchpad_notif_sound_page.dart,Cài đặt thông báo · Không ảnh hưởng tham gia IDO | SC-306 LaunchpadNotifSoundPage | SC-306 LaunchpadNotifSoundPage scroll surface,context.go,snapshot.backRoute,,,dynamic_route_expression
launchpad,flutter_app/lib/features/launchpad/presentation/pages/launchpad_page.dart,99,launchpad_page.dart,Bộ lọc | SC-295 LaunchpadPage | SC-295 LaunchpadPage scroll surface,context.go,snapshot.backRoute,,,dynamic_route_expression
launchpad,flutter_app/lib/features/launchpad/presentation/pages/launchpad_page.dart,114,launchpad_page.dart,Bộ lọc | Hiệu suất | Portfolio,context.go,snapshot.performanceRoute,,,dynamic_route_expression
launchpad,flutter_app/lib/features/launchpad/presentation/pages/launchpad_page.dart,120,launchpad_page.dart,Bộ lọc | Hiệu suất | Portfolio,context.go,snapshot.portfolioRoute,,,dynamic_route_expression
launchpad,flutter_app/lib/features/launchpad/presentation/pages/launchpad_performance_page.dart,101,launchpad_performance_page.dart,SC-297 LaunchpadPerformancePage | SC-297 LaunchpadPerformancePage scroll surface,context.go,snapshot.backRoute,,,dynamic_route_expression
launchpad,flutter_app/lib/features/launchpad/presentation/pages/launchpad_portfolio_page.dart,81,launchpad_portfolio_page.dart,SC-296 LaunchpadPortfolioPage | SC-296 LaunchpadPortfolioPage scroll surface,context.go,snapshot.backRoute,,,dynamic_route_expression
launchpad,flutter_app/lib/features/launchpad/presentation/pages/launchpad_rebalance_page.dart,123,launchpad_rebalance_page.dart,Cân bằng danh mục · Xem trước trước khi thực hiện | SC-312 LaunchpadRebalancePage | SC-312 LaunchpadRebalancePage scroll surface,context.go,snapshot.backRoute,,,dynamic_route_expression
launchpad,flutter_app/lib/features/launchpad/presentation/pages/launchpad_receipt_page.dart,66,launchpad_receipt_page.dart,SC-301 LaunchpadReceiptPage | SC-301 LaunchpadReceiptPage scroll surface,context.go,snapshot.backRoute,,,dynamic_route_expression
launchpad,flutter_app/lib/features/launchpad/presentation/pages/launchpad_risk_analytics_page.dart,78,launchpad_risk_analytics_page.dart,"Phân tích rủi ro · Tham khảo, không phải lời khuyên | SC-317 LaunchpadRiskAnalyticsPage | SC-317 LaunchpadRiskAnalyticsPage scroll surface",context.go,snapshot.backRoute,,,dynamic_route_expression
launchpad,flutter_app/lib/features/launchpad/presentation/pages/launchpad_staking_page.dart,89,launchpad_staking_page.dart,SC-298 LaunchpadStakingPage | SC-298 LaunchpadStakingPage scroll surface,context.go,snapshot.backRoute,,,dynamic_route_expression
launchpad,flutter_app/lib/features/launchpad/presentation/pages/launchpad_swap_aggregator_page.dart,123,launchpad_swap_aggregator_page.dart,So sánh swap · Xác nhận route trước khi đổi | SC-314 LaunchpadSwapAggregatorPage | SC-314 LaunchpadSwapAggregatorPage scroll surface,context.go,snapshot.backRoute,,,dynamic_route_expression
launchpad,flutter_app/lib/features/launchpad/presentation/pages/launchpad_webhooks_page.dart,156,launchpad_webhooks_page.dart,Webhook tích hợp · Chỉ dùng cho developer | SC-310 LaunchpadWebhooksPage | SC-310 LaunchpadWebhooksPage scroll surface,context.go,snapshot.backRoute,,,dynamic_route_expression
launchpad,flutter_app/lib/features/launchpad/presentation/widgets/launchpad_bridge_order_details.dart,156,launchpad_bridge_order_details.dart,,context.go,supportRoute,,,dynamic_route_expression
launchpad,flutter_app/lib/features/launchpad/presentation/widgets/launchpad_bridge_order_details.dart,192,launchpad_bridge_order_details.dart,Hỗ trợ,context.go,supportRoute,,,dynamic_route_expression
launchpad,flutter_app/lib/features/launchpad/presentation/widgets/launchpad_home_project_widgets.dart,270,launchpad_home_project_widgets.dart,,context.go,AppRoutePaths.launchpadSample,/launchpad/sample,LaunchpadDetailPage (/launchpad/sample),
launchpad,flutter_app/lib/features/launchpad/presentation/widgets/launchpad_home_tool_widgets.dart,14,launchpad_home_tool_widgets.dart,,context.go,route,,,dynamic_route_expression
launchpad,flutter_app/lib/features/launchpad/presentation/widgets/launchpad_home_tool_widgets.dart,103,launchpad_home_tool_widgets.dart,,context.go,tool.route,,,dynamic_route_expression
launchpad,flutter_app/lib/features/launchpad/presentation/widgets/launchpad_portfolio_empty_disclaimer_common.dart,23,launchpad_portfolio_empty_disclaimer_common.dart,,context.go,route,,,dynamic_route_expression
launchpad,flutter_app/lib/features/launchpad/presentation/widgets/launchpad_portfolio_subscription.dart,26,launchpad_portfolio_subscription.dart,,context.go,receiptRoute,,,dynamic_route_expression
launchpad,flutter_app/lib/features/launchpad/presentation/widgets/launchpad_receipt_states_success.dart,63,launchpad_receipt_states_success.dart,Đã rà soát biên lai | Xem portfolio | Quay lại Launchpad,context.go,snapshot.portfolioRoute,,,dynamic_route_expression
launchpad,flutter_app/lib/features/launchpad/presentation/widgets/launchpad_receipt_states_success.dart,71,launchpad_receipt_states_success.dart,Xem portfolio | Quay lại Launchpad,context.go,snapshot.launchpadRoute,,,dynamic_route_expression
launchpad,flutter_app/lib/features/launchpad/presentation/widgets/launchpad_staking_pool_card.dart,35,launchpad_staking_pool_card.dart,,context.go,detailRoute,,,dynamic_route_expression
launchpad,flutter_app/lib/features/launchpad/presentation/widgets/launchpad_staking_positions.dart,43,launchpad_staking_positions.dart,,context.go,snapshot.batchClaimRoute,,,dynamic_route_expression
launchpad,flutter_app/lib/features/launchpad/presentation/widgets/launchpad_staking_positions.dart,239,launchpad_staking_positions.dart,Nhận thưởng,context.go,claimReceiptRoute,,,dynamic_route_expression
markets,flutter_app/lib/features/markets/presentation/pages/advanced_charts_page_part_01.dart,35,advanced_charts_page.dart,Phân tích kỹ thuật | Biểu đồ · Markets | SC-023 AdvancedChartsPage,context.go,AppRoutePaths.markets,/markets,MarketListPage (/markets),
markets,flutter_app/lib/features/markets/presentation/pages/comparison_tool_page.dart,108,comparison_tool_page.dart,So sánh | So sánh token · Markets | SC-016 ComparisonToolPage,context.go,AppRoutePaths.markets,/markets,MarketListPage (/markets),
markets,flutter_app/lib/features/markets/presentation/pages/derivatives_overview_page.dart,67,derivatives_overview_page.dart,Phái sinh | Dữ liệu phái sinh · Markets | SC-018 DerivativesOverviewPage,context.go,AppRoutePaths.markets,/markets,MarketListPage (/markets),
markets,flutter_app/lib/features/markets/presentation/pages/market_calendar_page.dart,90,market_calendar_page.dart,Lịch sự kiện | Sự kiện · Markets | SC-017 MarketCalendarPage,context.go,AppRoutePaths.markets,/markets,MarketListPage (/markets),
markets,flutter_app/lib/features/markets/presentation/pages/market_correlations_page.dart,99,market_correlations_page.dart,Tương quan thị trường | Tương quan · Markets | SC-026 MarketCorrelationsPage,context.go,AppRoutePaths.markets,/markets,MarketListPage (/markets),
markets,flutter_app/lib/features/markets/presentation/pages/market_heatmap_page.dart,74,market_heatmap_page.dart,Bản đồ thị trường | Quét biến động · Markets | SC-013 MarketHeatmapPage,context.go,AppRoutePaths.markets,/markets,MarketListPage (/markets),
markets,flutter_app/lib/features/markets/presentation/pages/market_heatmap_page.dart,135,market_heatmap_page.dart,,context.go,"AppRoutePaths.pairDetail( '${selectedCoin.id}usdt', )",/pair/${selectedCoin.id}usdt,PairDetailPage (/pair/:pairId),
markets,flutter_app/lib/features/markets/presentation/pages/market_list_page.dart,78,market_list_page.dart,,context.go,path,,,dynamic_route_expression
markets,flutter_app/lib/features/markets/presentation/pages/market_movers_page.dart,154,market_movers_page.dart,Biến động thị trường | So sánh nhanh · Cập nhật ${snapshot.lastUpdatedLabel} | SC-010 MarketMoversPage,context.go,AppRoutePaths.markets,/markets,MarketListPage (/markets),
markets,flutter_app/lib/features/markets/presentation/pages/market_movers_page.dart,237,market_movers_page.dart,Xóa bộ lọc | Movers state review,context.go,AppRoutePaths.pairDetail('${mover.id}usdt'),/pair/${mover.id}usdt,PairDetailPage (/pair/:pairId),
markets,flutter_app/lib/features/markets/presentation/pages/market_news_page.dart,82,market_news_page.dart,Tin thị trường | Tin tức · Markets | SC-022 MarketNewsPage,context.go,AppRoutePaths.markets,/markets,MarketListPage (/markets),
markets,flutter_app/lib/features/markets/presentation/pages/market_news_page.dart,145,market_news_page.dart,,context.go,"AppRoutePaths.pairDetail( '${token.toLowerCase()}usdt', )",/pair/${token.toLowerCase()}usdt,PairDetailPage (/pair/:pairId),
markets,flutter_app/lib/features/markets/presentation/pages/market_overview_page.dart,78,market_overview_page.dart,Tổng quan thị trường | Dữ liệu tham khảo · Cập nhật ${snapshot.lastUpdatedLabel} | SC-009 MarketOverviewPage,context.go,AppRoutePaths.markets,/markets,MarketListPage (/markets),
markets,flutter_app/lib/features/markets/presentation/pages/market_overview_page_part_02.dart,128,market_overview_page.dart,,context.go,route,,,dynamic_route_expression
markets,flutter_app/lib/features/markets/presentation/pages/market_overview_page_part_02.dart,218,market_overview_page.dart,,context.go,AppRoutePaths.marketsMovers,/markets/movers,MarketMoversPage (/markets/movers),
markets,flutter_app/lib/features/markets/presentation/pages/market_overview_page_part_02.dart,355,market_overview_page.dart,Hiệu suất ngành,context.go,'${AppRoutePaths.marketsSectors}?id=${sector.id}',/markets/sectors?id=${sector.id},MarketSectorsPage (/markets/sectors),
markets,flutter_app/lib/features/markets/presentation/pages/market_overview_page_part_02.dart,363,market_overview_page.dart,,context.go,AppRoutePaths.marketsSectors,/markets/sectors,MarketSectorsPage (/markets/sectors),
markets,flutter_app/lib/features/markets/presentation/pages/market_overview_page_part_03.dart,196,market_overview_page.dart,,context.go,route,,,dynamic_route_expression
markets,flutter_app/lib/features/markets/presentation/pages/market_screener_page.dart,201,market_screener_page.dart,Bộ lọc thị trường | Lọc token · Markets | SC-015 MarketScreenerPage,context.go,AppRoutePaths.markets,/markets,MarketListPage (/markets),
markets,flutter_app/lib/features/markets/presentation/pages/market_screener_page.dart,256,market_screener_page.dart,,context.go,AppRoutePaths.pairDetail(pair.id),/pair/<pair.id>,PairDetailPage (/pair/:pairId),
markets,flutter_app/lib/features/markets/presentation/pages/market_sectors_page.dart,91,market_sectors_page.dart,,context.go,AppRoutePaths.marketsSectors,/markets/sectors,MarketSectorsPage (/markets/sectors),
markets,flutter_app/lib/features/markets/presentation/pages/market_sectors_page.dart,94,market_sectors_page.dart,,context.go,AppRoutePaths.markets,/markets,MarketListPage (/markets),
markets,flutter_app/lib/features/markets/presentation/pages/market_sectors_page.dart,142,market_sectors_page.dart,,context.go,'${AppRoutePaths.marketsSectors}?id=${sector.id}',/markets/sectors?id=${sector.id},MarketSectorsPage (/markets/sectors),
