feature,route,pageClass,pageFile,headerBehavior,headerVariant,archetype,screenLevel,expectedArchetype,screenLevelMismatch,usesVitHeader,usesVitTopChrome,customHeaderClass,noHeaderReason,statusBannerPlacement,statusBannerCondition,offlineBannerState,expectedActionCount,exceptionReason,issue
"launchpad","AppRoutePaths.launchpadMultisig","LaunchpadMultisigPage","flutter_app/lib/features/launchpad/presentation/pages/launchpad_multisig_page.dart","auto_hide_header","shared_auto_hide_scaffold","detail","L2_detail","detail","no","yes","no","-","-","none","none","none","0","-","-"
"launchpad","AppRoutePaths.launchpadNotifSound","LaunchpadNotifSoundPage","flutter_app/lib/features/launchpad/presentation/pages/launchpad_notif_sound_page.dart","auto_hide_header","shared_auto_hide_scaffold","detail","L2_detail","detail","no","yes","no","-","-","none","none","none","0","-","-"
"launchpad","AppRoutePaths.launchpadPerformance","LaunchpadPerformancePage","flutter_app/lib/features/launchpad/presentation/pages/launchpad_performance_page.dart","auto_hide_header","shared_auto_hide_scaffold","detail","L2_detail","detail","no","yes","no","-","-","none","none","none","0","-","-"
"launchpad","AppRoutePaths.launchpadPortfolio","LaunchpadPortfolioPage","flutter_app/lib/features/launchpad/presentation/pages/launchpad_portfolio_page.dart","auto_hide_header","shared_auto_hide_scaffold","detail","L2_utilityDetail","detail","no","yes","no","-","-","none","none","none","0","-","-"
"launchpad","AppRoutePaths.launchpadRebalance","LaunchpadRebalancePage","flutter_app/lib/features/launchpad/presentation/pages/launchpad_rebalance_page.dart","auto_hide_header","shared_auto_hide_scaffold","detail","L2_detail","detail","no","yes","no","-","-","none","none","none","0","-","-"
"launchpad","AppRoutePaths.launchpadReceiptSub001","LaunchpadReceiptPage","flutter_app/lib/features/launchpad/presentation/pages/launchpad_receipt_page.dart","auto_hide_header","shared_auto_hide_scaffold","detail","L3_transactionFlow","detail","no","yes","no","-","-","none","none","none","0","-","-"
"launchpad","AppRoutePaths.launchpadRiskAnalytics","LaunchpadRiskAnalyticsPage","flutter_app/lib/features/launchpad/presentation/pages/launchpad_risk_analytics_page.dart","auto_hide_header","shared_auto_hide_scaffold","detail","L2_utilityDetail","detail","no","yes","no","-","-","none","none","none","0","-","-"
"launchpad","AppRoutePaths.launchpadSample","LaunchpadDetailPage","flutter_app/lib/features/launchpad/presentation/pages/launchpad_detail_page.dart","auto_hide_header","shared_auto_hide_scaffold","detail","L3_transactionFlow","detail","no","yes","no","-","-","none","none","none","0","-","-"
"launchpad","AppRoutePaths.launchpadStaking","LaunchpadStakingPage","flutter_app/lib/features/launchpad/presentation/pages/launchpad_staking_page.dart","auto_hide_header","shared_auto_hide_scaffold","detail","L2_detail","detail","no","yes","no","-","-","none","none","none","0","-","-"
"launchpad","AppRoutePaths.launchpadSwapAggregator","LaunchpadSwapAggregatorPage","flutter_app/lib/features/launchpad/presentation/pages/launchpad_swap_aggregator_page.dart","auto_hide_header","shared_auto_hide_scaffold","detail","L2_detail","detail","no","yes","no","-","-","none","none","none","0","-","-"
"launchpad","AppRoutePaths.launchpadWebhooks","LaunchpadWebhooksPage","flutter_app/lib/features/launchpad/presentation/pages/launchpad_webhooks_page.dart","auto_hide_header","shared_auto_hide_scaffold","detail","L2_detail","detail","no","yes","no","-","-","none","none","none","0","-","-"
"markets","'/pair/:pairId'","PairDetailPage","flutter_app/lib/features/markets/presentation/pages/pair_detail_page.dart","custom_scroll_header","vit_top_chrome_instrument","instrument","L2_instrumentDetail","instrument","no","no","yes","_PairHeader;_TradeHeader","-","none","none","none","3","-","-"
"markets","'/pair/:pairId/depth'","MarketDepthPage","flutter_app/lib/features/markets/presentation/pages/market_depth_page.dart","auto_hide_header","shared_auto_hide_scaffold","detail","L2_entityDetail","detail","no","yes","no","-","-","none","none","none","0","-","-"
"markets","'/pair/:pairId/info'","TokenInfoPage","flutter_app/lib/features/markets/presentation/pages/token_info_page.dart","auto_hide_header","shared_auto_hide_scaffold","detail","L2_entityDetail","detail","no","yes","no","-","-","none","none","none","0","-","-"
"markets","AppRoutePaths.markets","MarketListPage","flutter_app/lib/features/markets/presentation/pages/market_list_page.dart","custom_scroll_header","vit_top_chrome_rootModule","rootModule","L1_primaryTabRoot","rootModule","no","no","yes","MarketListHeader","-","none","none","none","3","-","-"
"markets","AppRoutePaths.marketsAdvancedCharts","AdvancedChartsPage","flutter_app/lib/features/markets/presentation/pages/advanced_charts_page.dart","auto_hide_header","shared_auto_hide_scaffold","detail","L2_detail","detail","no","yes","no","-","-","none","none","none","0","-","-"
"markets","AppRoutePaths.marketsAlerts","PriceAlertsPage","flutter_app/lib/features/markets/presentation/pages/price_alerts_page.dart","auto_hide_header","shared_auto_hide_scaffold","detail","L2_utilityDetail","detail","no","yes","no","-","-","none","none","none","0","-","-"
"markets","AppRoutePaths.marketsCalendar","MarketCalendarPage","flutter_app/lib/features/markets/presentation/pages/market_calendar_page.dart","auto_hide_header","shared_auto_hide_scaffold","detail","L2_utilityDetail","detail","no","yes","no","-","-","none","none","none","0","-","-"
"markets","AppRoutePaths.marketsCompare","ComparisonToolPage","flutter_app/lib/features/markets/presentation/pages/comparison_tool_page.dart","auto_hide_header","shared_auto_hide_scaffold","detail","L2_detail","detail","no","yes","no","-","-","none","none","none","0","-","-"
"markets","AppRoutePaths.marketsCorrelations","MarketCorrelationsPage","flutter_app/lib/features/markets/presentation/pages/market_correlations_page.dart","auto_hide_header","shared_auto_hide_scaffold","detail","L2_detail","detail","no","yes","no","-","-","none","none","none","0","-","-"
"markets","AppRoutePaths.marketsDepth","MarketDepthPage","flutter_app/lib/features/markets/presentation/pages/market_depth_page.dart","auto_hide_header","shared_auto_hide_scaffold","detail","L2_detail","detail","no","yes","no","-","-","none","none","none","0","-","-"
"markets","AppRoutePaths.marketsDerivatives","DerivativesOverviewPage","flutter_app/lib/features/markets/presentation/pages/derivatives_overview_page.dart","auto_hide_header","shared_auto_hide_scaffold","detail","L2_sectionHub","detail","no","yes","no","-","-","none","none","none","0","-","-"
"markets","AppRoutePaths.marketsHeatmap","MarketHeatmapPage","flutter_app/lib/features/markets/presentation/pages/market_heatmap_page.dart","auto_hide_header","shared_auto_hide_scaffold","detail","L2_detail","detail","no","yes","no","-","-","none","none","none","0","-","-"
"markets","AppRoutePaths.marketsMovers","MarketMoversPage","flutter_app/lib/features/markets/presentation/pages/market_movers_page.dart","auto_hide_header","shared_auto_hide_scaffold","detail","L2_detail","detail","no","yes","no","-","-","none","none","none","0","-","-"
"markets","AppRoutePaths.marketsNews","MarketNewsPage","flutter_app/lib/features/markets/presentation/pages/market_news_page.dart","auto_hide_header","shared_auto_hide_scaffold","detail","L1_utilityHub","detail","no","yes","no","-","-","none","none","none","0","-","-"
"markets","AppRoutePaths.marketsOverview","MarketOverviewPage","flutter_app/lib/features/markets/presentation/pages/market_overview_page.dart","auto_hide_header","shared_auto_hide_scaffold","detail","L2_sectionHub","detail","no","yes","no","-","-","none","none","none","0","-","-"
"markets","AppRoutePaths.marketsPortfolioTracker","PortfolioTrackerPage","flutter_app/lib/features/markets/presentation/pages/portfolio_tracker_page.dart","auto_hide_header","shared_auto_hide_scaffold","detail","L2_utilityDetail","detail","no","yes","no","-","-","none","none","none","0","-","-"
"markets","AppRoutePaths.marketsScreener","MarketScreenerPage","flutter_app/lib/features/markets/presentation/pages/market_screener_page.dart","auto_hide_header","shared_auto_hide_scaffold","detail","L2_detail","detail","no","yes","no","-","-","none","none","none","0","-","-"
"markets","AppRoutePaths.marketsSectors","MarketSectorsPage","flutter_app/lib/features/markets/presentation/pages/market_sectors_page.dart","auto_hide_header","shared_auto_hide_scaffold","detail","L2_detail","detail","no","yes","no","-","-","none","none","none","0","-","-"
"markets","AppRoutePaths.marketsSignals","SocialSignalsPage","flutter_app/lib/features/markets/presentation/pages/social_signals_page.dart","auto_hide_header","shared_auto_hide_scaffold","detail","L2_detail","detail","no","yes","no","-","-","none","none","none","0","-","-"
"markets","AppRoutePaths.marketsSocialSentiment","SocialSentimentPage","flutter_app/lib/features/markets/presentation/pages/social_sentiment_page.dart","auto_hide_header","shared_auto_hide_scaffold","detail","L2_detail","detail","no","yes","no","-","-","none","none","none","0","-","-"
"markets","AppRoutePaths.marketsUnlocks","TokenUnlocksPage","flutter_app/lib/features/markets/presentation/pages/token_unlocks_page.dart","auto_hide_header","shared_auto_hide_scaffold","detail","L2_detail","detail","no","yes","no","-","-","none","none","none","0","-","-"
"markets","AppRoutePaths.marketsWatchlist","WatchlistPage","flutter_app/lib/features/markets/presentation/pages/watchlist_page.dart","auto_hide_header","shared_auto_hide_scaffold","detail","L2_utilityDetail","detail","no","yes","no","-","-","none","none","none","0","-","-"
"news","AppRoutePaths.news","NewsPage","flutter_app/lib/features/news/presentation/pages/news_page.dart","auto_hide_header","shared_auto_hide_scaffold","detail","L1_utilityHub","detail","no","yes","no","-","-","content","state_driven","offlineWithCache","0","-","-"
"notifications","AppRoutePaths.notifications","NotificationsPage","flutter_app/lib/features/notifications/presentation/pages/notifications_page.dart","auto_hide_header","shared_auto_hide_scaffold","detail","L1_utilityHub","detail","no","yes","no","-","-","content","state_driven","offlineWithCache","0","-","-"
"onboarding","AppRoutePaths.onboarding","OnboardingFlow","flutter_app/lib/features/onboarding/presentation/pages/onboarding_flow.dart","auto_hide_header","shared_auto_hide_scaffold","detail","L2_detail","detail","no","yes","no","-","-","content","state_driven","offlineNoCache","0","-","-"
"p2p","'/p2p/ad-analytics/:adId'","P2PAdAnalyticsPage","flutter_app/lib/features/p2p/presentation/pages/p2p_ad_analytics_page.dart","auto_hide_header","shared_auto_hide_scaffold","detail","L2_entityDetail","detail","no","yes","no","-","-","none","none","none","0","-","-"
"p2p","'/p2p/ad/:adId'","P2PAdDetailPage","flutter_app/lib/features/p2p/presentation/pages/p2p_ad_detail_page.dart","auto_hide_header","shared_auto_hide_scaffold","detail","L3_transactionFlow","detail","no","yes","no","-","-","none","none","none","0","-","-"
"p2p","'/p2p/chat/:orderId'","P2PChatPage","flutter_app/lib/features/p2p/presentation/pages/p2p_chat_page.dart","no_top_header","no_top_header","fullscreenTool","L3_fullscreenTool","fullscreenTool","no","no","no","-","Conversation workspace; navigation must be provided in the chat UI.","none","none","none","0","Conversation workspace; navigation must be provided in the chat UI.","-"
"p2p","'/p2p/dispute/:orderId'","P2PDisputePage","flutter_app/lib/features/p2p/presentation/pages/p2p_dispute_page.dart","auto_hide_header","shared_auto_hide_scaffold","detail","L2_entityDetail","detail","no","yes","no","-","-","none","none","none","0","-","-"
"p2p","'/p2p/dispute/detail/:disputeId'","P2PDisputeDetailPage","flutter_app/lib/features/p2p/presentation/pages/p2p_dispute_detail_page.dart","auto_hide_header","shared_auto_hide_scaffold","detail","L2_entityDetail","detail","no","yes","no","-","-","none","none","none","0","-","-"
"p2p","'/p2p/dispute/evidence/:disputeId'","P2PDisputeEvidencePage","flutter_app/lib/features/p2p/presentation/pages/p2p_dispute_evidence_page.dart","auto_hide_header","shared_auto_hide_scaffold","detail","L2_entityDetail","detail","no","yes","no","-","-","none","none","none","0","-","-"
"p2p","'/p2p/dispute/resolution/:disputeId'","P2PDisputeResolutionPage","flutter_app/lib/features/p2p/presentation/pages/p2p_dispute_resolution_page.dart","auto_hide_header","shared_auto_hide_scaffold","detail","L2_entityDetail","detail","no","yes","no","-","-","none","none","none","0","-","-"
"p2p","'/p2p/escrow/:orderId'","P2PEscrowDetailPage","flutter_app/lib/features/p2p/presentation/pages/p2p_escrow_detail_page.dart","auto_hide_header","shared_auto_hide_scaffold","detail","L2_entityDetail","detail","no","yes","no","-","-","none","none","none","0","-","-"
"p2p","'/p2p/insurance/claim/:claimId'","P2PClaimDetailPage","flutter_app/lib/features/p2p/presentation/pages/p2p_claim_detail_page.dart","auto_hide_header","shared_auto_hide_scaffold","detail","L3_transactionFlow","detail","no","yes","no","-","-","none","none","none","1","-","-"
"p2p","'/p2p/merchant/:merchantId'","P2PMerchantProfilePage","flutter_app/lib/features/p2p/presentation/pages/p2p_merchant_profile_page.dart","auto_hide_header","shared_auto_hide_scaffold","detail","L2_entityDetail","detail","no","yes","no","-","-","none","none","none","0","-","-"
"p2p","'/p2p/order/:orderId'","P2POrderPage","flutter_app/lib/features/p2p/presentation/pages/p2p_order_page.dart","auto_hide_header","shared_auto_hide_scaffold","detail","L2_entityDetail","detail","no","yes","no","-","-","none","none","none","0","-","-"
"p2p","'/p2p/order/cancel/:orderId'","P2POrderCancelPage","flutter_app/lib/features/p2p/presentation/pages/p2p_order_cancel_page.dart","auto_hide_header","shared_auto_hide_scaffold","detail","L2_entityDetail","detail","no","yes","no","-","-","none","none","none","0","-","-"
"p2p","'/p2p/order/proof/:orderId'","P2POrderProofPage","flutter_app/lib/features/p2p/presentation/pages/p2p_order_proof_page.dart","auto_hide_header","shared_auto_hide_scaffold","detail","L2_entityDetail","detail","no","yes","no","-","-","none","none","none","0","-","-"
"p2p","'/p2p/order/rate/:orderId'","P2POrderRatePage","flutter_app/lib/features/p2p/presentation/pages/p2p_order_rate_page.dart","auto_hide_header","shared_auto_hide_scaffold","detail","L2_entityDetail","detail","no","yes","no","-","-","none","none","none","0","-","-"
"p2p","'/p2p/order/timeline/:orderId'","P2POrderTimelinePage","flutter_app/lib/features/p2p/presentation/pages/p2p_order_timeline_page.dart","auto_hide_header","shared_auto_hide_scaffold","detail","L2_entityDetail","detail","no","yes","no","-","-","none","none","none","0","-","-"
"p2p","'/p2p/payment-method/ownership/:methodId'","P2PPaymentMethodOwnershipPage","flutter_app/lib/features/p2p/presentation/pages/p2p_payment_method_ownership_page.dart","auto_hide_header","shared_auto_hide_scaffold","detail","L3_transactionFlow","detail","no","yes","no","-","-","none","none","none","0","-","-"
"p2p","'/p2p/payment-method/verification/:methodId'","P2PPaymentMethodVerificationPage","flutter_app/lib/features/p2p/presentation/pages/p2p_payment_method_verification_page.dart","auto_hide_header","shared_auto_hide_scaffold","detail","L3_transactionFlow","detail","no","yes","no","-","-","none","none","none","0","-","-"
"p2p","'/p2p/report/:merchantId'","P2PReportMerchantPage","flutter_app/lib/features/p2p/presentation/pages/p2p_report_merchant_page.dart","auto_hide_header","shared_auto_hide_scaffold","detail","L2_entityDetail","detail","no","yes","no","-","-","none","none","none","0","-","-"
"p2p","'/p2p/tax-report/detailed/:year'","P2PTaxReportingPage","flutter_app/lib/features/p2p/presentation/pages/p2p_tax_reporting_page.dart","auto_hide_header","shared_auto_hide_scaffold","detail","L2_entityDetail","detail","no","yes","no","-","-","none","none","none","0","-","-"
"p2p","AppRoutePaths.p2p","P2PHomePage","flutter_app/lib/features/p2p/presentation/pages/p2p_home_page.dart","auto_hide_header","vit_top_chrome_rootModule","rootModule","L1_productModuleHub","rootModule","no","no","yes","-","-","content","state_driven","offlineWithCache","2","-","-"
"p2p","AppRoutePaths.p2pAchievements","P2PAchievementsPage","flutter_app/lib/features/p2p/presentation/pages/p2p_achievements_page.dart","auto_hide_header","shared_auto_hide_scaffold","detail","L2_detail","detail","no","yes","no","-","-","none","none","none","0","-","-"
"p2p","AppRoutePaths.p2pBlacklist","P2PBlacklistPage","flutter_app/lib/features/p2p/presentation/pages/p2p_blacklist_page.dart","auto_hide_header","shared_auto_hide_scaffold","detail","L2_detail","detail","no","yes","no","-","-","none","none","none","1","-","-"
"p2p","AppRoutePaths.p2pBlacklistAdd","P2PBlacklistAddPage","flutter_app/lib/features/p2p/presentation/pages/p2p_blacklist_add_page.dart","auto_hide_header","shared_auto_hide_scaffold","detail","L3_transactionFlow","detail","no","yes","no","-","-","none","none","none","0","-","-"
"p2p","AppRoutePaths.p2pComplianceAmlScreening","P2PAmlScreeningPage","flutter_app/lib/features/p2p/presentation/pages/p2p_aml_screening_page.dart","auto_hide_header","shared_auto_hide_scaffold","detail","L2_detail","detail","no","yes","no","-","-","none","none","none","0","-","-"
"p2p","AppRoutePaths.p2pComplianceLargeTransaction","P2PLargeTransactionJustificationPage","flutter_app/lib/features/p2p/presentation/pages/p2p_large_transaction_justification_page.dart","auto_hide_header","shared_auto_hide_scaffold","detail","L2_detail","detail","no","yes","no","-","-","none","none","none","0","-","-"
"p2p","AppRoutePaths.p2pComplianceOverview","P2PComplianceOverviewPage","flutter_app/lib/features/p2p/presentation/pages/p2p_compliance_overview_page.dart","auto_hide_header","shared_auto_hide_scaffold","detail","L2_sectionHub","detail","no","yes","no","-","-","none","none","none","0","-","-"
"p2p","AppRoutePaths.p2pComplianceRiskAssessment","P2PRiskAssessmentPage","flutter_app/lib/features/p2p/presentation/pages/p2p_risk_assessment_page.dart","auto_hide_header","shared_auto_hide_scaffold","detail","L3_transactionFlow","detail","no","yes","no","-","-","none","none","none","0","-","-"
"p2p","AppRoutePaths.p2pComplianceSourceOfFunds","P2PSourceOfFundsPage","flutter_app/lib/features/p2p/presentation/pages/p2p_source_of_funds_page.dart","auto_hide_header","shared_auto_hide_scaffold","detail","L2_detail","detail","no","yes","no","-","-","none","none","none","0","-","-"
"p2p","AppRoutePaths.p2pContributionHistory","P2PContributionHistoryPage","flutter_app/lib/features/p2p/presentation/pages/p2p_contribution_history_page.dart","auto_hide_header","shared_auto_hide_scaffold","detail","L2_utilityDetail","detail","no","yes","no","-","-","none","none","none","0","-","-"
"p2p","AppRoutePaths.p2pCreate","P2PCreateAdPage","flutter_app/lib/features/p2p/presentation/pages/p2p_create_ad_page.dart","auto_hide_header","shared_auto_hide_scaffold","detail","L3_transactionFlow","detail","no","yes","no","-","-","none","none","none","0","-","-"
"p2p","AppRoutePaths.p2pDashboard","P2PDashboardPage","flutter_app/lib/features/p2p/presentation/pages/p2p_dashboard_page.dart","auto_hide_header","shared_auto_hide_scaffold","detail","L2_sectionHub","detail","no","yes","no","-","-","none","none","none","0","-","-"
"p2p","AppRoutePaths.p2pDisputes","P2PDisputesPage","flutter_app/lib/features/p2p/presentation/pages/p2p_disputes_page.dart","auto_hide_header","shared_auto_hide_scaffold","detail","L2_detail","detail","no","yes","no","-","-","none","none","none","0","-","-"
"p2p","AppRoutePaths.p2pE2EInfo","P2PE2EInfoPage","flutter_app/lib/features/p2p/presentation/pages/p2p_e2e_info_page.dart","auto_hide_header","shared_auto_hide_scaffold","detail","L2_detail","detail","no","yes","no","-","-","none","none","none","0","-","-"
"p2p","AppRoutePaths.p2pEscrowBalance","P2PEscrowBalancePage","flutter_app/lib/features/p2p/presentation/pages/p2p_escrow_balance_page.dart","auto_hide_header","shared_auto_hide_scaffold","detail","L2_detail","detail","no","yes","no","-","-","none","none","none","0","-","-"
"p2p","AppRoutePaths.p2pExpress","P2PExpressPage","flutter_app/lib/features/p2p/presentation/pages/p2p_express_page.dart","auto_hide_header","shared_auto_hide_scaffold","detail","L2_detail","detail","no","yes","no","-","-","none","none","none","1","-","-"
"p2p","AppRoutePaths.p2pExpressConfirm","P2PExpressConfirmPage","flutter_app/lib/features/p2p/presentation/pages/p2p_express_confirm_page.dart","auto_hide_header","shared_auto_hide_scaffold","detail","L3_transactionFlow","detail","no","yes","no","-","-","none","none","none","0","-","-"
"p2p","AppRoutePaths.p2pFraudPrevention","P2PFraudPreventionPage","flutter_app/lib/features/p2p/presentation/pages/p2p_fraud_prevention_page.dart","auto_hide_header","shared_auto_hide_scaffold","detail","L2_detail","detail","no","yes","no","-","-","none","none","none","0","-","-"
"p2p","AppRoutePaths.p2pGuide","P2PGuidePage","flutter_app/lib/features/p2p/presentation/pages/p2p_guide_page.dart","auto_hide_header","shared_auto_hide_scaffold","detail","L2_utilityDetail","detail","no","yes","no","-","-","none","none","none","0","-","-"
"p2p","AppRoutePaths.p2pInsurance","P2PInsuranceFundPage","flutter_app/lib/features/p2p/presentation/pages/p2p_insurance_fund_page.dart","auto_hide_header","shared_auto_hide_scaffold","detail","L2_detail","detail","no","yes","no","-","-","none","none","none","1","-","-"
"p2p","AppRoutePaths.p2pInsuranceCertificate","P2PInsuranceCertificatePage","flutter_app/lib/features/p2p/presentation/pages/p2p_insurance_certificate_page.dart","auto_hide_header","shared_auto_hide_scaffold","detail","L2_detail","detail","no","yes","no","-","-","none","none","none","0","-","-"
"p2p","AppRoutePaths.p2pInsuranceFundAlias","P2PInsuranceFundPage","flutter_app/lib/features/p2p/presentation/pages/p2p_insurance_fund_page.dart","auto_hide_header","shared_auto_hide_scaffold","detail","L2_detail","detail","no","yes","no","-","-","none","none","none","1","-","-"
"p2p","AppRoutePaths.p2pInsurancePolicy","P2PInsurancePolicyPage","flutter_app/lib/features/p2p/presentation/pages/p2p_insurance_policy_page.dart","auto_hide_header","shared_auto_hide_scaffold","detail","L2_detail","detail","no","yes","no","-","-","none","none","none","0","-","-"
"p2p","AppRoutePaths.p2pInsuranceScore","P2PInsuranceScorePage","flutter_app/lib/features/p2p/presentation/pages/p2p_insurance_score_page.dart","auto_hide_header","shared_auto_hide_scaffold","detail","L2_detail","detail","no","yes","no","-","-","none","none","none","0","-","-"
"p2p","AppRoutePaths.p2pKycAddress","P2PAddressProofPage","flutter_app/lib/features/p2p/presentation/pages/p2p_address_proof_page.dart","auto_hide_header","shared_auto_hide_scaffold","detail","L3_transactionFlow","detail","no","yes","no","-","-","none","none","none","0","-","-"
"p2p","AppRoutePaths.p2pKycFaceMatch","P2PSelfieVerificationPage","flutter_app/lib/features/p2p/presentation/pages/p2p_selfie_verification_page.dart","auto_hide_header","shared_auto_hide_scaffold","detail","L3_transactionFlow","detail","no","yes","no","-","-","none","none","none","0","-","-"
"p2p","AppRoutePaths.p2pKycIdentity","P2PIdentityVerificationPage","flutter_app/lib/features/p2p/presentation/pages/p2p_identity_verification_page.dart","auto_hide_header","shared_auto_hide_scaffold","detail","L3_transactionFlow","detail","no","yes","no","-","-","none","none","none","0","-","-"
"p2p","AppRoutePaths.p2pKycRequirements","P2PKycRequirementsPage","flutter_app/lib/features/p2p/presentation/pages/p2p_kyc_requirements_page.dart","auto_hide_header","shared_auto_hide_scaffold","detail","L3_transactionFlow","detail","no","yes","no","-","-","none","none","none","0","-","-"
"p2p","AppRoutePaths.p2pKycSelfie","P2PSelfieVerificationPage","flutter_app/lib/features/p2p/presentation/pages/p2p_selfie_verification_page.dart","auto_hide_header","shared_auto_hide_scaffold","detail","L3_transactionFlow","detail","no","yes","no","-","-","none","none","none","0","-","-"
"p2p","AppRoutePaths.p2pKycStatus","P2PKycStatusPage","flutter_app/lib/features/p2p/presentation/pages/p2p_kyc_status_page.dart","auto_hide_header","shared_auto_hide_scaffold","detail","L3_transactionFlow","detail","no","yes","no","-","-","none","none","none","0","-","-"
"p2p","AppRoutePaths.p2pKycVerify","P2PIdentityVerificationPage","flutter_app/lib/features/p2p/presentation/pages/p2p_identity_verification_page.dart","auto_hide_header","shared_auto_hide_scaffold","detail","L3_transactionFlow","detail","no","yes","no","-","-","none","none","none","0","-","-"
"p2p","AppRoutePaths.p2pKycVideo","P2PVideoVerificationPage","flutter_app/lib/features/p2p/presentation/pages/p2p_video_verification_page.dart","auto_hide_header","shared_auto_hide_scaffold","detail","L3_transactionFlow","detail","no","yes","no","-","-","none","none","none","0","-","-"
"p2p","AppRoutePaths.p2pLimits","P2PTransactionLimitsPage","flutter_app/lib/features/p2p/presentation/pages/p2p_transaction_limits_page.dart","auto_hide_header","shared_auto_hide_scaffold","detail","L2_utilityDetail","detail","no","yes","no","-","-","none","none","none","0","-","-"
"p2p","AppRoutePaths.p2pLimitsTracker","P2PLimitTrackerPage","flutter_app/lib/features/p2p/presentation/pages/p2p_limit_tracker_page.dart","auto_hide_header","shared_auto_hide_scaffold","detail","L2_utilityDetail","detail","no","yes","no","-","-","none","none","none","0","-","-"
"p2p","AppRoutePaths.p2pMerchantApply","P2PMerchantApplyPage","flutter_app/lib/features/p2p/presentation/pages/p2p_merchant_apply_page.dart","auto_hide_header","shared_auto_hide_scaffold","detail","L2_detail","detail","no","yes","no","-","-","none","none","none","0","-","-"
"p2p","AppRoutePaths.p2pMyAds","P2PMyAdsPage","flutter_app/lib/features/p2p/presentation/pages/p2p_my_ads_page.dart","auto_hide_header","shared_auto_hide_scaffold","detail","L2_detail","detail","no","yes","no","-","-","none","none","none","1","-","-"
"p2p","AppRoutePaths.p2pMyOrders","P2PMyOrdersPage","flutter_app/lib/features/p2p/presentation/pages/p2p_my_orders_page.dart","auto_hide_header","shared_auto_hide_scaffold","detail","L2_detail","detail","no","yes","no","-","-","none","none","none","1","-","-"
"p2p","AppRoutePaths.p2pOrderBook","P2POrderBookPage","flutter_app/lib/features/p2p/presentation/pages/p2p_order_book_page.dart","auto_hide_header","shared_auto_hide_scaffold","detail","L2_detail","detail","no","yes","no","-","-","none","none","none","0","-","-"
"p2p","AppRoutePaths.p2pPaymentMethodAdd","P2PPaymentMethodAddPage","flutter_app/lib/features/p2p/presentation/pages/p2p_payment_method_add_page.dart","auto_hide_header","shared_auto_hide_scaffold","detail","L3_transactionFlow","detail","no","yes","no","-","-","none","none","none","0","-","-"
"p2p","AppRoutePaths.p2pPaymentMethodCoolingPeriod","P2PPaymentMethodCoolingPeriodPage","flutter_app/lib/features/p2p/presentation/pages/p2p_payment_method_cooling_period_page.dart","auto_hide_header","shared_auto_hide_scaffold","detail","L3_transactionFlow","detail","no","yes","no","-","-","none","none","none","0","-","-"
"p2p","AppRoutePaths.p2pPaymentMethodHistory","P2PPaymentMethodHistoryPage","flutter_app/lib/features/p2p/presentation/pages/p2p_payment_method_history_page.dart","auto_hide_header","shared_auto_hide_scaffold","detail","L3_transactionFlow","detail","no","yes","no","-","-","none","none","none","0","-","-"
"p2p","AppRoutePaths.p2pPaymentMethods","P2PPaymentMethodsPage","flutter_app/lib/features/p2p/presentation/pages/p2p_payment_methods_page.dart","auto_hide_header","shared_auto_hide_scaffold","detail","L3_transactionFlow","detail","no","yes","no","-","-","none","none","none","0","-","-"
"p2p","AppRoutePaths.p2pReviews","P2PReviewsPage","flutter_app/lib/features/p2p/presentation/pages/p2p_reviews_page.dart","auto_hide_header","shared_auto_hide_scaffold","detail","L2_detail","detail","no","yes","no","-","-","none","none","none","0","-","-"
"p2p","AppRoutePaths.p2pSecurity2fa","P2P2FASettingsPage","flutter_app/lib/features/p2p/presentation/pages/p2p_2fa_settings_page.dart","auto_hide_header","shared_auto_hide_scaffold","detail","L3_transactionFlow","detail","no","yes","no","-","-","none","none","none","0","-","-"
"p2p","AppRoutePaths.p2pSecurityAntiPhishing","P2PAntiPhishingCodePage","flutter_app/lib/features/p2p/presentation/pages/p2p_anti_phishing_code_page.dart","auto_hide_header","shared_auto_hide_scaffold","detail","L2_detail","detail","no","yes","no","-","-","none","none","none","0","-","-"
"p2p","AppRoutePaths.p2pSecurityCenter","P2PSecurityCenterPage","flutter_app/lib/features/p2p/presentation/pages/p2p_security_center_page.dart","auto_hide_header","shared_auto_hide_scaffold","detail","L2_sectionHub","detail","no","yes","no","-","-","none","none","none","1","-","-"
"p2p","AppRoutePaths.p2pSecurityDevices","P2PDeviceManagementPage","flutter_app/lib/features/p2p/presentation/pages/p2p_device_management_page.dart","auto_hide_header","shared_auto_hide_scaffold","detail","L2_utilityDetail","detail","no","yes","no","-","-","none","none","none","0","-","-"
"p2p","AppRoutePaths.p2pSecurityLoginHistory","P2PLoginHistoryPage","flutter_app/lib/features/p2p/presentation/pages/p2p_login_history_page.dart","auto_hide_header","shared_auto_hide_scaffold","detail","L2_utilityDetail","detail","no","yes","no","-","-","none","none","none","1","-","-"
"p2p","AppRoutePaths.p2pSecuritySuspiciousActivity","P2PSuspiciousActivityPage","flutter_app/lib/features/p2p/presentation/pages/p2p_suspicious_activity_page.dart","auto_hide_header","shared_auto_hide_scaffold","detail","L2_detail","detail","no","yes","no","-","-","none","none","none","0","-","-"
