category,file,line,owner,sourceWidget,actionSource,trailingKind,icon,classification,canonicalAction,canonicalIcon,needsMigration,notes
"vit_header","flutter_app/lib/features/trade/presentation/pages/bot_emergency_stop_page.dart","75","_BotEmergencyStopPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/trade/presentation/pages/bot_equity_curve_page.dart","64","_BotEquityCurvePageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/trade/presentation/pages/bot_faq_page.dart","88","_BotFaqPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/trade/presentation/pages/bot_guide_page.dart","66","_BotGuidePageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/trade/presentation/pages/bot_history_page.dart","74","_BotHistoryPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/trade/presentation/pages/bot_optimization_page.dart","62","_BotOptimizationPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/trade/presentation/pages/bot_performance_analytics_page.dart","71","_BotPerformanceAnalyticsPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/trade/presentation/pages/bot_portfolio_dashboard_page.dart","55","BotPortfolioDashboardPage","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/trade/presentation/pages/bot_risk_dashboard_page.dart","61","BotRiskDashboardPage","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/trade/presentation/pages/bot_risk_disclosure_page.dart","65","_BotRiskDisclosurePageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/trade/presentation/pages/bot_security_settings_page.dart","79","_BotSecuritySettingsPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/trade/presentation/pages/bot_strategy_compare_page.dart","75","_BotStrategyComparePageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/trade/presentation/pages/bot_suitability_assessment_page.dart","71","_BotSuitabilityAssessmentPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/trade/presentation/pages/bot_tax_reporting_page.dart","87","_BotTaxReportingPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/trade/presentation/pages/bot_terms_of_service_page.dart","79","_BotTermsOfServicePageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/trade/presentation/pages/cass_reconciliation_page.dart","66","_CassReconciliationPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/trade/presentation/pages/client_categorization_page_part_01.dart","29","_ClientCategorizationPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/trade/presentation/pages/client_categorization_page_part_01.dart","127","_ClientOptUpRequestPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/trade/presentation/pages/client_money_protection_page.dart","63","_ClientMoneyProtectionPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/trade/presentation/pages/complaint_submission_page.dart","78","_ComplaintSubmissionPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/trade/presentation/pages/complaint_tracking_page.dart","56","ComplaintTrackingPage","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/trade/presentation/pages/complaints_handling_page.dart","70","_ComplaintsHandlingPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/trade/presentation/pages/copy_audit_log_page.dart","84","_CopyAuditLogPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/trade/presentation/pages/copy_configuration_page.dart","108","_CopyConfigurationPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/trade/presentation/pages/copy_confirmation_page.dart","85","_CopyConfirmationPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/trade/presentation/pages/copy_education_page.dart","67","_CopyEducationPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/trade/presentation/pages/copy_notifications_page.dart","74","_CopyNotificationsPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/trade/presentation/pages/copy_performance_page.dart","69","_CopyPerformancePageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/trade/presentation/pages/copy_provider_detail_page.dart","71","CopyProviderDetailPage","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/trade/presentation/pages/copy_provider_detail_page.dart","150","_ProviderNotFound","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/trade/presentation/pages/copy_safety_center_page.dart","69","_CopySafetyCenterPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/trade/presentation/pages/copy_settings_page.dart","81","_CopySettingsPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/trade/presentation/pages/copy_trading_card_demo.dart","56","CopyTradingCardDemo","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/trade/presentation/pages/copy_trading_page.dart","62","_CopyTradingPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/trade/presentation/pages/copy_trading_v2_page.dart","65","_CopyTradingV2PageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/trade/presentation/pages/dispute_resolution_page.dart","104","_DisputeResolutionPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/trade/presentation/pages/ex_ante_costs_page.dart","68","_ExAnteCostsPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/trade/presentation/pages/ex_post_costs_report_page.dart","64","_ExPostCostsReportPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/trade/presentation/pages/execution_quality_demo_page.dart","77","_ExecutionQualityDemoPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/trade/presentation/pages/execution_venue_analysis_page.dart","72","_ExecutionVenueAnalysisPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/trade/presentation/pages/investor_compensation_page.dart","65","_InvestorCompensationPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/trade/presentation/pages/kid_generator_page.dart","53","KIDGeneratorPage","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/trade/presentation/pages/live_market_data_analytics_page.dart","52","_LiveMarketDataAnalyticsPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/trade/presentation/pages/margin_trading_hub_page.dart","56","MarginTradingHubPage","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/trade/presentation/pages/margin_trading_page.dart","101","_MarginTradingPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/trade/presentation/pages/market_data_analytics_page_part_01.dart","25","_MarketDataAnalyticsPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/trade/presentation/pages/ombudsman_referral_page.dart","51","OmbudsmanReferralPage","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/trade/presentation/pages/order_receipt_page.dart","62","_OrderReceiptPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/trade/presentation/pages/orders_history_page.dart","63","_OrdersHistoryPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/trade/presentation/pages/performance_attribution_page.dart","73","_PerformanceAttributionPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/trade/presentation/pages/performance_scenarios_page.dart","67","_PerformanceScenariosPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/trade/presentation/pages/portfolio_risk_analysis_page.dart","65","_PortfolioRiskAnalysisPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/trade/presentation/pages/position_dashboard_page.dart","60","_PositionDashboardPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/trade/presentation/pages/pre_copy_assessment_page.dart","71","_PreCopyAssessmentPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/trade/presentation/pages/product_governance_page.dart","67","_ProductGovernancePageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/trade/presentation/pages/provider_application_page.dart","91","_ProviderApplicationPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/trade/presentation/pages/provider_comparison_page.dart","49","ProviderComparisonPage","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/trade/presentation/pages/provider_governance_page.dart","75","_ProviderGovernancePageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/trade/presentation/pages/provider_leaderboard_page.dart","79","_ProviderLeaderboardPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/trade/presentation/pages/regulatory_disclosures_page.dart","71","_RegulatoryDisclosuresPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/trade/presentation/pages/regulatory_inspection_ready_page.dart","56","RegulatoryInspectionReadyPage","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/trade/presentation/pages/regulatory_reports_dashboard_page_part_01.dart","29","_RegulatoryReportsDashboardPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/trade/presentation/pages/risk_indicator_explainer_page.dart","55","RiskIndicatorExplainerPage","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/trade/presentation/pages/risk_management_demo_page.dart","75","_RiskManagementDemoPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/trade/presentation/pages/riy_calculator_page.dart","93","_RIYCalculatorPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/trade/presentation/pages/safety_education_page.dart","69","_SafetyEducationPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/trade/presentation/pages/slippage_monitoring_page.dart","70","_SlippageMonitoringPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/trade/presentation/pages/target_market_definition_page.dart","55","TargetMarketDefinitionPage","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/trade/presentation/pages/trade_history_export_page.dart","81","_TradeHistoryExportPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"custom_header","flutter_app/lib/features/trade/presentation/pages/trade_page_part_01.dart","154","_TradeHeader","_TradeHeader","custom_header","_TradeHeader","Icons.keyboard_arrow_down_rounded","selector_or_content_icon","-","-","no","Allowed only inside selector/body content, not as a header action."
"vit_header","flutter_app/lib/features/trade/presentation/pages/trade_settings_page.dart","73","_TradeSettingsPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/trade/presentation/pages/trader_profile_page.dart","73","_TraderProfilePageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/trade/presentation/pages/transaction_reporting_page.dart","67","_TransactionReportingPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/wallet/presentation/pages/address_add_page.dart","100","_AddressAddPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/wallet/presentation/pages/address_book_page.dart","87","_AddressBookPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/wallet/presentation/pages/asset_detail_page.dart","65","_AssetDetailPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/wallet/presentation/pages/buy_crypto_page.dart","87","_BuyCryptoPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/wallet/presentation/pages/deposit_page.dart","80","_DepositPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/wallet/presentation/pages/dust_converter_page.dart","79","_DustConverterPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/wallet/presentation/pages/network_status_page.dart","56","NetworkStatusPage","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/wallet/presentation/pages/pending_deposits_page.dart","68","_PendingDepositsPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/wallet/presentation/pages/portfolio_analytics_page.dart","71","_PortfolioAnalyticsPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/wallet/presentation/pages/transaction_detail_page.dart","61","TransactionDetailPage","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/wallet/presentation/pages/transaction_history_page.dart","62","_TransactionHistoryPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/wallet/presentation/pages/transfer_page.dart","78","_TransferPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/wallet/presentation/pages/wallet_gas_optimizer_page.dart","70","_WalletGasOptimizerPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/wallet/presentation/pages/wallet_health_score_page_part_01.dart","22","_WalletHealthScorePageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/wallet/presentation/pages/wallet_multi_manager_page.dart","63","_WalletMultiManagerPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/wallet/presentation/pages/wallet_token_approval_page.dart","60","_WalletTokenApprovalPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/wallet/presentation/pages/withdraw_limits_page.dart","55","WithdrawLimitsPage","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/wallet/presentation/pages/withdraw_page.dart","93","_WithdrawPageState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
"vit_header","flutter_app/lib/features/wallet/presentation/widgets/wallet_address_add_preview.dart","184","AddressSavedState","VitHeader","showBack","-","Icons.chevron_left_rounded","canonical","back","Icons.chevron_left_rounded","no","Back action is present."
