feature,file,vit_card_count,fixed_height_count,strip_fixed_count,suggested_tier,tier_a_violations,padding_token_debt,skeleton_drift,status,notes
trade,flutter_app/lib/features/trade/presentation/widgets/provider_governance_page_overview.dart,4,1,0,C,0,0,0,pass,-
trade,flutter_app/lib/features/trade/presentation/widgets/provider_leaderboard_cards.dart,1,1,0,D,0,0,0,pass,-
trade,flutter_app/lib/features/trade/presentation/widgets/provider_leaderboard_controls.dart,2,1,0,C,0,0,0,pass,-
trade,flutter_app/lib/features/trade/presentation/widgets/provider_leaderboard_disclaimer.dart,1,0,0,C,0,0,0,pass,-
trade,flutter_app/lib/features/trade/presentation/widgets/regulatory_disclosures_actions.dart,4,0,0,C,0,0,0,pass,-
trade,flutter_app/lib/features/trade/presentation/widgets/regulatory_disclosures_cards.dart,4,0,0,C,0,0,0,pass,-
trade,flutter_app/lib/features/trade/presentation/widgets/regulatory_disclosures_hero_tabs.dart,2,0,0,C,0,0,0,pass,-
trade,flutter_app/lib/features/trade/presentation/widgets/regulatory_inspection_ready_page_common.dart,4,2,0,C,0,0,0,pass,-
trade,flutter_app/lib/features/trade/presentation/widgets/regulatory_inspection_ready_page_sections.dart,4,1,0,C,0,0,0,pass,-
trade,flutter_app/lib/features/trade/presentation/widgets/risk_indicator_details_common.dart,2,0,0,E,0,0,0,pass,-
trade,flutter_app/lib/features/trade/presentation/widgets/risk_indicator_scale_intro.dart,2,0,0,E,0,0,0,pass,-
trade,flutter_app/lib/features/trade/presentation/widgets/risk_management_common.dart,2,1,0,D,0,0,0,pass,-
trade,flutter_app/lib/features/trade/presentation/widgets/risk_management_overview.dart,4,0,0,C,0,0,0,pass,-
trade,flutter_app/lib/features/trade/presentation/widgets/risk_management_tabs.dart,2,0,0,C,0,0,0,pass,-
trade,flutter_app/lib/features/trade/presentation/widgets/riy_calculator_page_common.dart,1,0,0,C,0,0,0,pass,-
trade,flutter_app/lib/features/trade/presentation/widgets/riy_calculator_page_sections.dart,1,0,0,C,0,0,0,pass,-
trade,flutter_app/lib/features/trade/presentation/widgets/safety_education_page_common.dart,3,0,0,C,0,0,0,pass,-
trade,flutter_app/lib/features/trade/presentation/widgets/safety_education_page_sections.dart,5,2,0,C,0,0,0,pass,-
trade,flutter_app/lib/features/trade/presentation/widgets/slippage_monitoring_common.dart,2,0,0,C,0,0,0,pass,-
trade,flutter_app/lib/features/trade/presentation/widgets/slippage_monitoring_events.dart,4,1,0,C,0,0,0,pass,-
trade,flutter_app/lib/features/trade/presentation/widgets/slippage_monitoring_overview.dart,2,0,0,C,0,0,0,pass,-
trade,flutter_app/lib/features/trade/presentation/widgets/slippage_monitoring_tabs.dart,1,0,0,C,0,0,0,pass,-
trade,flutter_app/lib/features/trade/presentation/widgets/trade_body_review_widgets.dart,3,0,0,C,0,0,0,pass,-
trade,flutter_app/lib/features/trade/presentation/widgets/trade_history_export_footer.dart,2,1,0,C,0,0,0,pass,-
trade,flutter_app/lib/features/trade/presentation/widgets/trade_history_export_selectors_includes.dart,3,2,0,D,0,0,0,pass,-
trade,flutter_app/lib/features/trade/presentation/widgets/trade_history_export_summary_sections.dart,1,0,0,C,0,0,0,pass,-
trade,flutter_app/lib/features/trade/presentation/widgets/trade_module_layout.dart,1,0,0,C,0,0,0,pass,-
trade,flutter_app/lib/features/trade/presentation/widgets/trade_settings_page_common.dart,1,0,0,D,0,0,0,pass,-
trade,flutter_app/lib/features/trade/presentation/widgets/trade_settings_page_sections.dart,1,0,0,C,0,0,0,pass,-
trade,flutter_app/lib/features/trade/presentation/widgets/trader_profile_hero.dart,2,0,0,D,0,0,0,pass,-
trade,flutter_app/lib/features/trade/presentation/widgets/trader_profile_stats_common.dart,1,0,0,C,0,0,0,pass,-
trade,flutter_app/lib/features/trade/presentation/widgets/transaction_reporting_actions.dart,1,1,0,D,0,0,0,pass,-
trade,flutter_app/lib/features/trade/presentation/widgets/transaction_reporting_filters.dart,1,1,0,D,0,0,0,pass,-
trade,flutter_app/lib/features/trade/presentation/widgets/transaction_reporting_notice.dart,2,0,0,C,0,0,0,pass,-
trade,flutter_app/lib/features/trade/presentation/widgets/transaction_reporting_reports.dart,4,1,0,C,0,0,0,pass,-
trade,flutter_app/lib/features/trade/presentation/widgets/transaction_reporting_stats.dart,3,2,0,D,0,0,0,pass,-
trade,flutter_app/lib/features/trade/presentation/widgets/vit_trade_compliance_section.dart,1,0,0,E,0,0,0,pass,-
trade,flutter_app/lib/features/trade/presentation/widgets/vit_trade_confirm_sheet.dart,1,0,0,C,0,0,0,pass,-
trade,flutter_app/lib/features/trade/presentation/widgets/vit_trade_product_tabs.dart,2,0,0,C,0,0,0,pass,-
trade,flutter_app/lib/features/trade/presentation/widgets/vit_trade_terminal_header.dart,1,0,0,C,0,0,0,pass,-
wallet,flutter_app/lib/features/wallet/presentation/pages/dust_converter_page.dart,1,0,0,C,0,0,0,pass,-
wallet,flutter_app/lib/features/wallet/presentation/widgets/asset_detail_page_common.dart,3,1,0,C,0,0,0,pass,-
wallet,flutter_app/lib/features/wallet/presentation/widgets/asset_detail_page_sections.dart,3,1,0,C,0,0,0,pass,-
wallet,flutter_app/lib/features/wallet/presentation/widgets/deposit_page_common.dart,2,0,0,C,0,0,0,pass,-
wallet,flutter_app/lib/features/wallet/presentation/widgets/deposit_page_sections.dart,3,1,0,C,0,0,0,pass,-
wallet,flutter_app/lib/features/wallet/presentation/widgets/network_status_cards_stats.dart,5,3,0,D,0,0,0,pass,-
wallet,flutter_app/lib/features/wallet/presentation/widgets/network_status_legend_common.dart,3,1,0,C,0,0,0,pass,-
wallet,flutter_app/lib/features/wallet/presentation/widgets/network_status_summary.dart,3,2,0,D,0,0,0,pass,-
wallet,flutter_app/lib/features/wallet/presentation/widgets/pending_deposits_page_common.dart,3,1,0,C,0,0,0,pass,-
wallet,flutter_app/lib/features/wallet/presentation/widgets/pending_deposits_page_sections.dart,3,1,0,C,0,0,0,pass,-
wallet,flutter_app/lib/features/wallet/presentation/widgets/portfolio_analytics_common.dart,1,0,0,C,0,0,0,pass,-
wallet,flutter_app/lib/features/wallet/presentation/widgets/portfolio_analytics_metrics_assets.dart,3,1,0,C,0,0,0,pass,-
wallet,flutter_app/lib/features/wallet/presentation/widgets/portfolio_analytics_overview_chart.dart,1,0,0,C,0,0,0,pass,-
wallet,flutter_app/lib/features/wallet/presentation/widgets/portfolio_analytics_summary_switcher.dart,1,0,0,D,0,0,0,pass,-
wallet,flutter_app/lib/features/wallet/presentation/widgets/transaction_detail_page_sections.dart,4,1,0,C,0,0,0,pass,-
wallet,flutter_app/lib/features/wallet/presentation/widgets/transaction_history_page_sections.dart,3,3,0,D,0,0,0,pass,-
wallet,flutter_app/lib/features/wallet/presentation/widgets/wallet_address_add_agreement.dart,4,2,0,E,0,0,0,pass,-
wallet,flutter_app/lib/features/wallet/presentation/widgets/wallet_address_add_preview.dart,2,0,0,C,0,0,0,pass,-
wallet,flutter_app/lib/features/wallet/presentation/widgets/wallet_address_book_controls.dart,1,0,0,C,0,0,0,pass,-
wallet,flutter_app/lib/features/wallet/presentation/widgets/wallet_address_book_list.dart,2,1,0,C,0,0,0,pass,-
wallet,flutter_app/lib/features/wallet/presentation/widgets/wallet_address_book_security.dart,2,0,0,C,0,0,0,pass,-
wallet,flutter_app/lib/features/wallet/presentation/widgets/wallet_buy_crypto_input_sections.dart,4,2,0,E,0,0,0,pass,-
wallet,flutter_app/lib/features/wallet/presentation/widgets/wallet_buy_crypto_payment_sections.dart,4,1,0,E,0,0,0,pass,-
wallet,flutter_app/lib/features/wallet/presentation/widgets/wallet_buy_crypto_result_sections.dart,3,0,0,E,0,0,0,pass,-
wallet,flutter_app/lib/features/wallet/presentation/widgets/wallet_dust_converter_assets.dart,1,1,0,D,0,0,0,pass,-
wallet,flutter_app/lib/features/wallet/presentation/widgets/wallet_dust_converter_confirm.dart,1,0,0,C,0,0,0,pass,-
wallet,flutter_app/lib/features/wallet/presentation/widgets/wallet_dust_converter_hero.dart,3,1,0,E,0,0,0,pass,-
wallet,flutter_app/lib/features/wallet/presentation/widgets/wallet_dust_converter_targets.dart,1,0,0,E,0,0,0,pass,-
wallet,flutter_app/lib/features/wallet/presentation/widgets/wallet_gas_optimizer_current.dart,3,0,0,C,0,0,0,pass,-
wallet,flutter_app/lib/features/wallet/presentation/widgets/wallet_gas_optimizer_tips.dart,3,1,0,C,0,0,0,pass,-
wallet,flutter_app/lib/features/wallet/presentation/widgets/wallet_gas_optimizer_trends.dart,2,1,0,D,0,0,0,pass,-
wallet,flutter_app/lib/features/wallet/presentation/widgets/wallet_health_score_cards.dart,15,5,0,C,0,0,0,pass,-
wallet,flutter_app/lib/features/wallet/presentation/widgets/wallet_manager_activity_tab.dart,1,1,0,D,0,0,0,pass,-
wallet,flutter_app/lib/features/wallet/presentation/widgets/wallet_manager_all_wallets_tab.dart,2,0,0,E,0,0,0,pass,-
wallet,flutter_app/lib/features/wallet/presentation/widgets/wallet_manager_common.dart,1,1,0,D,0,0,0,pass,-
wallet,flutter_app/lib/features/wallet/presentation/widgets/wallet_manager_distribution_chart.dart,1,1,0,D,0,0,0,pass,-
wallet,flutter_app/lib/features/wallet/presentation/widgets/wallet_manager_groups_tab.dart,3,2,0,D,0,0,0,pass,-
wallet,flutter_app/lib/features/wallet/presentation/widgets/wallet_page_allocation_sections.dart,1,0,0,C,0,0,0,pass,-
wallet,flutter_app/lib/features/wallet/presentation/widgets/wallet_page_asset_sections.dart,4,0,0,C,0,0,0,pass,-
wallet,flutter_app/lib/features/wallet/presentation/widgets/wallet_page_balance_sections.dart,1,0,0,E,0,0,0,pass,-
wallet,flutter_app/lib/features/wallet/presentation/widgets/wallet_page_dca_tool_sections.dart,2,0,0,C,0,0,0,pass,-
wallet,flutter_app/lib/features/wallet/presentation/widgets/wallet_token_active_approvals_tab.dart,3,1,0,C,0,0,0,pass,-
wallet,flutter_app/lib/features/wallet/presentation/widgets/wallet_token_approval_badges.dart,1,0,0,C,0,0,0,pass,-
wallet,flutter_app/lib/features/wallet/presentation/widgets/wallet_token_approval_cards.dart,3,1,0,C,0,0,0,pass,-
wallet,flutter_app/lib/features/wallet/presentation/widgets/wallet_token_approval_common.dart,1,0,0,C,0,0,0,pass,-
wallet,flutter_app/lib/features/wallet/presentation/widgets/wallet_token_approval_history_tab.dart,2,0,0,C,0,0,0,pass,-
wallet,flutter_app/lib/features/wallet/presentation/widgets/wallet_token_approval_settings_tab.dart,2,0,0,C,0,0,0,pass,-
wallet,flutter_app/lib/features/wallet/presentation/widgets/wallet_token_revoke_sheet.dart,1,0,0,C,0,0,0,pass,-
wallet,flutter_app/lib/features/wallet/presentation/widgets/wallet_transfer_asset_amount.dart,3,1,0,C,0,0,0,pass,-
wallet,flutter_app/lib/features/wallet/presentation/widgets/wallet_transfer_confirm_sheet.dart,1,0,0,C,0,0,0,pass,-
wallet,flutter_app/lib/features/wallet/presentation/widgets/wallet_transfer_history_picker.dart,4,0,0,C,0,0,0,pass,-
wallet,flutter_app/lib/features/wallet/presentation/widgets/wallet_transfer_wallet_cards.dart,2,1,0,C,0,0,0,pass,-
wallet,flutter_app/lib/features/wallet/presentation/widgets/withdraw_amount_actions.dart,3,0,0,C,0,0,0,pass,-
wallet,flutter_app/lib/features/wallet/presentation/widgets/withdraw_form_sections.dart,2,2,0,D,0,0,0,pass,-
wallet,flutter_app/lib/features/wallet/presentation/widgets/withdraw_limits_page_common.dart,3,2,0,D,0,0,0,pass,-
wallet,flutter_app/lib/features/wallet/presentation/widgets/withdraw_limits_page_sections.dart,3,0,0,C,0,0,0,pass,-
wallet,flutter_app/lib/features/wallet/presentation/widgets/withdraw_network_picker.dart,1,0,0,C,0,0,0,pass,-
wallet,flutter_app/lib/features/wallet/presentation/widgets/withdraw_preview_sheet.dart,1,0,0,C,0,0,0,pass,-
shared,flutter_app/lib/shared/widgets/vit_announcement_banner.dart,1,0,0,C,0,0,0,pass,-
shared,flutter_app/lib/shared/widgets/vit_balance_breakdown_row.dart,1,0,0,C,0,0,0,pass,-
shared,flutter_app/lib/shared/widgets/vit_community_rules_link.dart,1,0,0,C,0,0,0,pass,-
shared,flutter_app/lib/shared/widgets/vit_compact_product_card.dart,1,1,0,D,0,0,0,pass,-
shared,flutter_app/lib/shared/widgets/vit_discovery_action_card.dart,1,0,0,C,0,0,0,pass,-
shared,flutter_app/lib/shared/widgets/vit_financial_safety_summary.dart,1,0,0,C,0,0,0,pass,-
shared,flutter_app/lib/shared/widgets/vit_market_ticker.dart,1,1,1,A,0,0,0,pass,-
shared,flutter_app/lib/shared/widgets/vit_module_components.dart,3,0,0,E,0,0,0,pass,-
shared,flutter_app/lib/shared/widgets/vit_next_action_card.dart,1,0,0,C,0,0,0,pass,-
shared,flutter_app/lib/shared/widgets/vit_skeleton.dart,1,0,0,E,0,0,0,pass,-
shared,flutter_app/lib/shared/widgets/vit_task_card.dart,1,0,0,C,0,0,0,pass,-
shared,flutter_app/lib/shared/widgets/vit_trade_instrument_hero.dart,2,0,0,C,0,0,0,pass,-
shared,flutter_app/lib/shared/widgets/vit_trade_order_list.dart,1,0,0,E,0,0,0,pass,-
